,DEPT,TVD,Incl,Azim Grid,Azim True,VSEC,AHD,NS,EW,DLS,Northing,Easting,Well
1648,774.192,762.9226,22.49416216,198.4408649,200.2608649,74.9587027,89.33627027,-87.18275676,-40.01859459,3.254918919,5157453.766,691779.3814,Hebron 9301
1649,774.3444,763.0635,22.51383784,198.4331351,200.2531351,75.0152973,89.39772973,-87.24124324,-40.03740541,3.259081081,5157453.708,691779.3626,Hebron 9301
1650,774.4968,763.2042,22.53351351,198.4254054,200.2454054,75.07189189,89.45918919,-87.29972973,-40.05621622,3.263243243,5157453.649,691779.3438,Hebron 9301
1651,774.6492,763.345,22.55318919,198.4176757,200.2376757,75.12848649,89.52064865,-87.35821622,-40.07502703,3.267405405,5157453.591,691779.325,Hebron 9301
1652,774.8016,763.4858,22.57286486,198.4099459,200.2299459,75.18508108,89.58210811,-87.4167027,-40.09383784,3.271567568,5157453.532,691779.3062,Hebron 9301
1653,774.954,763.6265,22.59254054,198.4022162,200.2222162,75.24167568,89.64356757,-87.47518919,-40.11264865,3.27572973,5157453.474,691779.2874,Hebron 9301
1654,775.1064,763.7672,22.61221622,198.3944865,200.2144865,75.29827027,89.70502703,-87.53367568,-40.13145946,3.279891892,5157453.415,691779.2685,Hebron 9301
1655,775.2588,763.9079,22.63189189,198.3867568,200.2067568,75.35486486,89.76648649,-87.59216216,-40.15027027,3.284054054,5157453.356,691779.2497,Hebron 9301
1656,775.4112,764.0486,22.65156757,198.379027,200.199027,75.41145946,89.82794595,-87.65064865,-40.16908108,3.288216216,5157453.298,691779.2309,Hebron 9301
1657,775.5636,764.1892,22.67124324,198.3712973,200.1912973,75.46805405,89.88940541,-87.70913514,-40.18789189,3.292378378,5157453.239,691779.2121,Hebron 9301
1658,775.716,764.3298,22.69091892,198.3635676,200.1835676,75.52464865,89.95086486,-87.76762162,-40.2067027,3.296540541,5157453.181,691779.1933,Hebron 9301
1659,775.8684,764.4705,22.71059459,198.3558378,200.1758378,75.58124324,90.01232432,-87.82610811,-40.22551351,3.300702703,5157453.122,691779.1745,Hebron 9301
1660,776.0208,764.611,22.73027027,198.3481081,200.1681081,75.63783784,90.07378378,-87.88459459,-40.24432432,3.304864865,5157453.064,691779.1557,Hebron 9301
1661,776.1732,764.7516,22.74994595,198.3403784,200.1603784,75.69443243,90.13524324,-87.94308108,-40.26313514,3.309027027,5157453.005,691779.1369,Hebron 9301
1662,776.3256,764.8922,22.76962162,198.3326486,200.1526486,75.75102703,90.1967027,-88.00156757,-40.28194595,3.313189189,5157452.947,691779.1181,Hebron 9301
1663,776.478,765.0327,22.7892973,198.3249189,200.1449189,75.80762162,90.25816216,-88.06005405,-40.30075676,3.317351351,5157452.888,691779.0992,Hebron 9301
1664,776.6304,765.1732,22.80897297,198.3171892,200.1371892,75.86421622,90.31962162,-88.11854054,-40.31956757,3.321513514,5157452.83,691779.0804,Hebron 9301
1665,776.7828,765.3137,22.82864865,198.3094595,200.1294595,75.92081081,90.38108108,-88.17702703,-40.33837838,3.325675676,5157452.771,691779.0616,Hebron 9301
1666,776.9352,765.4541,22.84832432,198.3017297,200.1217297,75.97740541,90.44254054,-88.23551351,-40.35718919,3.329837838,5157452.713,691779.0428,Hebron 9301
1667,777.0876,765.5946,22.868,198.294,200.114,76.034,90.504,-88.294,-40.376,3.334,5157452.654,691779.024,Hebron 9301
1668,777.24,765.735,22.88767568,198.2862703,200.1062703,76.09059459,90.56545946,-88.35248649,-40.39481081,3.338162162,5157452.595,691779.0052,Hebron 9301
1669,777.3924,765.8754,22.90735135,198.2785405,200.0985405,76.14718919,90.62691892,-88.41097297,-40.41362162,3.342324324,5157452.537,691778.9864,Hebron 9301
1670,777.5448,766.0158,22.92702703,198.2708108,200.0908108,76.20378378,90.68837838,-88.46945946,-40.43243243,3.346486486,5157452.478,691778.9676,Hebron 9301
1671,777.6972,766.1562,22.9467027,198.2630811,200.0830811,76.26037838,90.74983784,-88.52794595,-40.45124324,3.350648649,5157452.42,691778.9488,Hebron 9301
1672,777.8496,766.2965,22.96637838,198.2553514,200.0753514,76.31697297,90.8112973,-88.58643243,-40.47005405,3.354810811,5157452.361,691778.9299,Hebron 9301
1673,778.002,766.4368,22.98605405,198.2476216,200.0676216,76.37356757,90.87275676,-88.64491892,-40.48886486,3.358972973,5157452.303,691778.9111,Hebron 9301
1674,778.1544,766.5771,23.00572973,198.2398919,200.0598919,76.43016216,90.93421622,-88.70340541,-40.50767568,3.363135135,5157452.244,691778.8923,Hebron 9301
1675,778.3068,766.7174,23.02540541,198.2321622,200.0521622,76.48675676,90.99567568,-88.76189189,-40.52648649,3.367297297,5157452.186,691778.8735,Hebron 9301
1676,778.4592,766.8577,23.04508108,198.2244324,200.0444324,76.54335135,91.05713514,-88.82037838,-40.5452973,3.371459459,5157452.127,691778.8547,Hebron 9301
1677,778.6116,766.9979,23.06475676,198.2167027,200.0367027,76.59994595,91.11859459,-88.87886486,-40.56410811,3.375621622,5157452.069,691778.8359,Hebron 9301
1678,778.764,767.1381,23.08443243,198.208973,200.028973,76.65654054,91.18005405,-88.93735135,-40.58291892,3.379783784,5157452.01,691778.8171,Hebron 9301
1679,778.9164,767.2783,23.10410811,198.2012432,200.0212432,76.71313514,91.24151351,-88.99583784,-40.60172973,3.383945946,5157451.952,691778.7983,Hebron 9301
1680,779.0688,767.4185,23.12378378,198.1935135,200.0135135,76.76972973,91.30297297,-89.05432432,-40.62054054,3.388108108,5157451.893,691778.7795,Hebron 9301
1681,779.2212,767.5587,23.14345946,198.1857838,200.0057838,76.82632432,91.36443243,-89.11281081,-40.63935135,3.39227027,5157451.834,691778.7606,Hebron 9301
1682,779.3736,767.6988,23.16313514,198.1780541,199.9980541,76.88291892,91.42589189,-89.1712973,-40.65816216,3.396432432,5157451.776,691778.7418,Hebron 9301
1683,779.526,767.8389,23.18281081,198.1703243,199.9903243,76.93951351,91.48735135,-89.22978378,-40.67697297,3.400594595,5157451.717,691778.723,Hebron 9301
1684,779.6784,767.979,23.20248649,198.1625946,199.9825946,76.99610811,91.54881081,-89.28827027,-40.69578378,3.404756757,5157451.659,691778.7042,Hebron 9301
1685,779.8308,768.1191,23.22216216,198.1548649,199.9748649,77.0527027,91.61027027,-89.34675676,-40.71459459,3.408918919,5157451.6,691778.6854,Hebron 9301
1686,779.9832,768.2592,23.24183784,198.1471351,199.9671351,77.1092973,91.67172973,-89.40524324,-40.73340541,3.413081081,5157451.542,691778.6666,Hebron 9301
1687,780.1356,768.3992,23.26151351,198.1394054,199.9594054,77.16589189,91.73318919,-89.46372973,-40.75221622,3.417243243,5157451.483,691778.6478,Hebron 9301
1688,780.288,768.5392,23.28118919,198.1316757,199.9516757,77.22248649,91.79464865,-89.52221622,-40.77102703,3.421405405,5157451.425,691778.629,Hebron 9301
1689,780.4404,768.6792,23.30086486,198.1239459,199.9439459,77.27908108,91.85610811,-89.5807027,-40.78983784,3.425567568,5157451.366,691778.6102,Hebron 9301
1690,780.5928,768.8192,23.32054054,198.1162162,199.9362162,77.33567568,91.91756757,-89.63918919,-40.80864865,3.42972973,5157451.308,691778.5914,Hebron 9301
1691,780.7452,768.9591,23.34021622,198.1084865,199.9284865,77.39227027,91.97902703,-89.69767568,-40.82745946,3.433891892,5157451.249,691778.5725,Hebron 9301
1692,780.8976,769.099,23.35989189,198.1007568,199.9207568,77.44886486,92.04048649,-89.75616216,-40.84627027,3.438054054,5157451.19,691778.5537,Hebron 9301
1693,781.05,769.239,23.37956757,198.093027,199.913027,77.50545946,92.10194595,-89.81464865,-40.86508108,3.442216216,5157451.132,691778.5349,Hebron 9301
1694,781.2024,769.3788,23.39924324,198.0852973,199.9052973,77.56205405,92.16340541,-89.87313514,-40.88389189,3.446378378,5157451.073,691778.5161,Hebron 9301
1695,781.3548,769.5187,23.41891892,198.0775676,199.8975676,77.61864865,92.22486486,-89.93162162,-40.9027027,3.450540541,5157451.015,691778.4973,Hebron 9301
1696,781.5072,769.6586,23.43859459,198.0698378,199.8898378,77.67524324,92.28632432,-89.99010811,-40.92151351,3.454702703,5157450.956,691778.4785,Hebron 9301
1697,781.6596,769.7984,23.45827027,198.0621081,199.8821081,77.73183784,92.34778378,-90.04859459,-40.94032432,3.458864865,5157450.898,691778.4597,Hebron 9301
1698,781.812,769.9382,23.47794595,198.0543784,199.8743784,77.78843243,92.40924324,-90.10708108,-40.95913514,3.463027027,5157450.839,691778.4409,Hebron 9301
1699,781.9644,770.078,23.49762162,198.0466486,199.8666486,77.84502703,92.4707027,-90.16556757,-40.97794595,3.467189189,5157450.781,691778.4221,Hebron 9301
1700,782.1168,770.2177,23.5172973,198.0389189,199.8589189,77.90162162,92.53216216,-90.22405405,-40.99675676,3.471351351,5157450.722,691778.4032,Hebron 9301
1701,782.2692,770.3575,23.53697297,198.0311892,199.8511892,77.95821622,92.59362162,-90.28254054,-41.01556757,3.475513514,5157450.664,691778.3844,Hebron 9301
1702,782.4216,770.4972,23.55664865,198.0234595,199.8434595,78.01481081,92.65508108,-90.34102703,-41.03437838,3.479675676,5157450.605,691778.3656,Hebron 9301
1703,782.574,770.6369,23.57632432,198.0157297,199.8357297,78.07140541,92.71654054,-90.39951351,-41.05318919,3.483837838,5157450.547,691778.3468,Hebron 9301
1704,782.7264,770.7766,23.596,198.008,199.828,78.128,92.778,-90.458,-41.072,3.488,5157450.488,691778.328,Hebron 9301
1705,782.8788,770.9162,23.61567568,198.0002703,199.8202703,78.18459459,92.83945946,-90.51648649,-41.09081081,3.492162162,5157450.429,691778.3092,Hebron 9301
1706,783.0312,771.0559,23.63535135,197.9925405,199.8125405,78.24118919,92.90091892,-90.57497297,-41.10962162,3.496324324,5157450.371,691778.2904,Hebron 9301
1707,783.1836,771.1955,23.65502703,197.9848108,199.8048108,78.29778378,92.96237838,-90.63345946,-41.12843243,3.500486486,5157450.312,691778.2716,Hebron 9301
1708,783.336,771.3351,23.6747027,197.9770811,199.7970811,78.35437838,93.02383784,-90.69194595,-41.14724324,3.504648649,5157450.254,691778.2528,Hebron 9301
1709,783.4884,771.4746,23.69437838,197.9693514,199.7893514,78.41097297,93.0852973,-90.75043243,-41.16605405,3.508810811,5157450.195,691778.2339,Hebron 9301
1710,783.6408,771.6142,23.71405405,197.9616216,199.7816216,78.46756757,93.14675676,-90.80891892,-41.18486486,3.512972973,5157450.137,691778.2151,Hebron 9301
1711,783.7932,771.7537,23.73372973,197.9538919,199.7738919,78.52416216,93.20821622,-90.86740541,-41.20367568,3.517135135,5157450.078,691778.1963,Hebron 9301
1712,783.9456,771.8932,23.75340541,197.9461622,199.7661622,78.58075676,93.26967568,-90.92589189,-41.22248649,3.521297297,5157450.02,691778.1775,Hebron 9301
1713,784.098,772.0327,23.77308108,197.9384324,199.7584324,78.63735135,93.33113514,-90.98437838,-41.2412973,3.525459459,5157449.961,691778.1587,Hebron 9301
1714,784.2504,772.1722,23.79275676,197.9307027,199.7507027,78.69394595,93.39259459,-91.04286486,-41.26010811,3.529621622,5157449.903,691778.1399,Hebron 9301
1715,784.4028,772.3116,23.81243243,197.922973,199.742973,78.75054054,93.45405405,-91.10135135,-41.27891892,3.533783784,5157449.844,691778.1211,Hebron 9301
1716,784.5552,772.4511,23.83210811,197.9152432,199.7352432,78.80713514,93.51551351,-91.15983784,-41.29772973,3.537945946,5157449.786,691778.1023,Hebron 9301
1717,784.7076,772.5905,23.85178378,197.9075135,199.7275135,78.86372973,93.57697297,-91.21832432,-41.31654054,3.542108108,5157449.727,691778.0835,Hebron 9301
1718,784.86,772.7298,23.87145946,197.8997838,199.7197838,78.92032432,93.63843243,-91.27681081,-41.33535135,3.54627027,5157449.668,691778.0646,Hebron 9301
1719,785.0124,772.8692,23.89113514,197.8920541,199.7120541,78.97691892,93.69989189,-91.3352973,-41.35416216,3.550432432,5157449.61,691778.0458,Hebron 9301
1720,785.1648,773.0085,23.91081081,197.8843243,199.7043243,79.03351351,93.76135135,-91.39378378,-41.37297297,3.554594595,5157449.551,691778.027,Hebron 9301
1721,785.3172,773.1479,23.93048649,197.8765946,199.6965946,79.09010811,93.82281081,-91.45227027,-41.39178378,3.558756757,5157449.493,691778.0082,Hebron 9301
1722,785.4696,773.2872,23.95016216,197.8688649,199.6888649,79.1467027,93.88427027,-91.51075676,-41.41059459,3.562918919,5157449.434,691777.9894,Hebron 9301
1723,785.622,773.4264,23.96983784,197.8611351,199.6811351,79.2032973,93.94572973,-91.56924324,-41.42940541,3.567081081,5157449.376,691777.9706,Hebron 9301
1724,785.7744,773.5657,23.98951351,197.8534054,199.6734054,79.25989189,94.00718919,-91.62772973,-41.44821622,3.571243243,5157449.317,691777.9518,Hebron 9301
1725,785.9268,773.7049,24.00918919,197.8456757,199.6656757,79.31648649,94.06864865,-91.68621622,-41.46702703,3.575405405,5157449.259,691777.933,Hebron 9301
1726,786.0792,773.8441,24.02886486,197.8379459,199.6579459,79.37308108,94.13010811,-91.7447027,-41.48583784,3.579567568,5157449.2,691777.9142,Hebron 9301
1727,786.2316,773.9833,24.04854054,197.8302162,199.6502162,79.42967568,94.19156757,-91.80318919,-41.50464865,3.58372973,5157449.142,691777.8954,Hebron 9301
1728,786.384,774.1225,24.06821622,197.8224865,199.6424865,79.48627027,94.25302703,-91.86167568,-41.52345946,3.587891892,5157449.083,691777.8765,Hebron 9301
1729,786.5364,774.2616,24.08789189,197.8147568,199.6347568,79.54286486,94.31448649,-91.92016216,-41.54227027,3.592054054,5157449.024,691777.8577,Hebron 9301
1730,786.6888,774.4008,24.10756757,197.807027,199.627027,79.59945946,94.37594595,-91.97864865,-41.56108108,3.596216216,5157448.966,691777.8389,Hebron 9301
1731,786.8412,774.5399,24.12724324,197.7992973,199.6192973,79.65605405,94.43740541,-92.03713514,-41.57989189,3.600378378,5157448.907,691777.8201,Hebron 9301
1732,786.9936,774.6789,24.14691892,197.7915676,199.6115676,79.71264865,94.49886486,-92.09562162,-41.5987027,3.604540541,5157448.849,691777.8013,Hebron 9301
1733,787.146,774.818,24.16659459,197.7838378,199.6038378,79.76924324,94.56032432,-92.15410811,-41.61751351,3.608702703,5157448.79,691777.7825,Hebron 9301
1734,787.2984,774.957,24.18627027,197.7761081,199.5961081,79.82583784,94.62178378,-92.21259459,-41.63632432,3.612864865,5157448.732,691777.7637,Hebron 9301
1735,787.4508,775.0961,24.20594595,197.7683784,199.5883784,79.88243243,94.68324324,-92.27108108,-41.65513514,3.617027027,5157448.673,691777.7449,Hebron 9301
1736,787.6032,775.2351,24.22562162,197.7606486,199.5806486,79.93902703,94.7447027,-92.32956757,-41.67394595,3.621189189,5157448.615,691777.7261,Hebron 9301
1737,787.7556,775.374,24.2452973,197.7529189,199.5729189,79.99562162,94.80616216,-92.38805405,-41.69275676,3.625351351,5157448.556,691777.7072,Hebron 9301
1738,787.908,775.513,24.26497297,197.7451892,199.5651892,80.05221622,94.86762162,-92.44654054,-41.71156757,3.629513514,5157448.498,691777.6884,Hebron 9301
1739,788.0604,775.6519,24.28464865,197.7374595,199.5574595,80.10881081,94.92908108,-92.50502703,-41.73037838,3.633675676,5157448.439,691777.6696,Hebron 9301
1740,788.2128,775.7908,24.30432432,197.7297297,199.5497297,80.16540541,94.99054054,-92.56351351,-41.74918919,3.637837838,5157448.381,691777.6508,Hebron 9301
1741,788.3652,775.9297,24.324,197.722,199.542,80.222,95.052,-92.622,-41.768,3.642,5157448.322,691777.632,Hebron 9301
1742,788.5176,776.0686,24.34367568,197.7142703,199.5342703,80.27859459,95.11345946,-92.68048649,-41.78681081,3.646162162,5157448.263,691777.6132,Hebron 9301
1743,788.67,776.2074,24.36335135,197.7065405,199.5265405,80.33518919,95.17491892,-92.73897297,-41.80562162,3.650324324,5157448.205,691777.5944,Hebron 9301
1744,788.8224,776.3462,24.38302703,197.6988108,199.5188108,80.39178378,95.23637838,-92.79745946,-41.82443243,3.654486486,5157448.146,691777.5756,Hebron 9301
1745,788.9748,776.485,24.4027027,197.6910811,199.5110811,80.44837838,95.29783784,-92.85594595,-41.84324324,3.658648649,5157448.088,691777.5568,Hebron 9301
1746,789.1272,776.6238,24.42237838,197.6833514,199.5033514,80.50497297,95.3592973,-92.91443243,-41.86205405,3.662810811,5157448.029,691777.5379,Hebron 9301
1747,789.2796,776.7626,24.44205405,197.6756216,199.4956216,80.56156757,95.42075676,-92.97291892,-41.88086486,3.666972973,5157447.971,691777.5191,Hebron 9301
1748,789.432,776.9013,24.46172973,197.6678919,199.4878919,80.61816216,95.48221622,-93.03140541,-41.89967568,3.671135135,5157447.912,691777.5003,Hebron 9301
1749,789.5844,777.04,24.48140541,197.6601622,199.4801622,80.67475676,95.54367568,-93.08989189,-41.91848649,3.675297297,5157447.854,691777.4815,Hebron 9301
1750,789.7368,777.1787,24.50108108,197.6524324,199.4724324,80.73135135,95.60513514,-93.14837838,-41.9372973,3.679459459,5157447.795,691777.4627,Hebron 9301
1751,789.8892,777.3174,24.52075676,197.6447027,199.4647027,80.78794595,95.66659459,-93.20686486,-41.95610811,3.683621622,5157447.737,691777.4439,Hebron 9301
1752,790.0416,777.456,24.54043243,197.636973,199.456973,80.84454054,95.72805405,-93.26535135,-41.97491892,3.687783784,5157447.678,691777.4251,Hebron 9301
1753,790.194,777.5946,24.56010811,197.6292432,199.4492432,80.90113514,95.78951351,-93.32383784,-41.99372973,3.691945946,5157447.62,691777.4063,Hebron 9301
1754,790.3464,777.7333,24.57978378,197.6215135,199.4415135,80.95772973,95.85097297,-93.38232432,-42.01254054,3.696108108,5157447.561,691777.3875,Hebron 9301
1755,790.4988,777.8718,24.59945946,197.6137838,199.4337838,81.01432432,95.91243243,-93.44081081,-42.03135135,3.70027027,5157447.502,691777.3686,Hebron 9301
1756,790.6512,778.0104,24.61913514,197.6060541,199.4260541,81.07091892,95.97389189,-93.4992973,-42.05016216,3.704432432,5157447.444,691777.3498,Hebron 9301
1757,790.8036,778.1489,24.63881081,197.5983243,199.4183243,81.12751351,96.03535135,-93.55778378,-42.06897297,3.708594595,5157447.385,691777.331,Hebron 9301
1758,790.956,778.2874,24.65848649,197.5905946,199.4105946,81.18410811,96.09681081,-93.61627027,-42.08778378,3.712756757,5157447.327,691777.3122,Hebron 9301
1759,791.1084,778.4259,24.67816216,197.5828649,199.4028649,81.2407027,96.15827027,-93.67475676,-42.10659459,3.716918919,5157447.268,691777.2934,Hebron 9301
1760,791.2608,778.5644,24.69783784,197.5751351,199.3951351,81.2972973,96.21972973,-93.73324324,-42.12540541,3.721081081,5157447.21,691777.2746,Hebron 9301
1761,791.4132,778.7029,24.71751351,197.5674054,199.3874054,81.35389189,96.28118919,-93.79172973,-42.14421622,3.725243243,5157447.151,691777.2558,Hebron 9301
1762,791.5656,778.8413,24.73718919,197.5596757,199.3796757,81.41048649,96.34264865,-93.85021622,-42.16302703,3.729405405,5157447.093,691777.237,Hebron 9301
1763,791.718,778.9797,24.75686486,197.5519459,199.3719459,81.46708108,96.40410811,-93.9087027,-42.18183784,3.733567568,5157447.034,691777.2182,Hebron 9301
1764,791.8704,779.1181,24.77654054,197.5442162,199.3642162,81.52367568,96.46556757,-93.96718919,-42.20064865,3.73772973,5157446.976,691777.1994,Hebron 9301
1765,792.0228,779.2564,24.79621622,197.5364865,199.3564865,81.58027027,96.52702703,-94.02567568,-42.21945946,3.741891892,5157446.917,691777.1805,Hebron 9301
1766,792.1752,779.3948,24.81589189,197.5287568,199.3487568,81.63686486,96.58848649,-94.08416216,-42.23827027,3.746054054,5157446.858,691777.1617,Hebron 9301
1767,792.3276,779.5331,24.83556757,197.521027,199.341027,81.69345946,96.64994595,-94.14264865,-42.25708108,3.750216216,5157446.8,691777.1429,Hebron 9301
1768,792.48,779.6714,24.85524324,197.5132973,199.3332973,81.75005405,96.71140541,-94.20113514,-42.27589189,3.754378378,5157446.741,691777.1241,Hebron 9301
1769,792.6324,779.8097,24.87491892,197.5055676,199.3255676,81.80664865,96.77286486,-94.25962162,-42.2947027,3.758540541,5157446.683,691777.1053,Hebron 9301
